greeter	screener	dispenser	medic	resources	throughput	time
1	17	6	1	25	493.0	31.2035827484
1	14	9	1	25	672.333333333	35.5506753593
1	4	19	1	25	1482.0	47.9002007975
1	20	4	1	26	346.666666667	29.8351142744
1	10	14	1	26	1098.66666667	39.7623291463
1	9	15	1	26	1161.33333333	41.737647401
1	8	16	1	26	1181.33333333	42.4143252738
1	5	19	1	26	1467.0	46.3809703323
1	6	19	1	27	1443.0	44.8127218729
1	4	21	1	27	1632.66666667	47.7655502503
1	20	6	1	28	476.0	27.6976909539
1	12	14	1	28	1042.66666667	38.2575639153
1	7	19	1	28	1417.66666667	43.6011749706
1	5	21	1	28	1648.0	46.6553168287
1	15	12	1	29	951.666666667	33.8957778481
1	6	21	1	29	1576.33333333	44.5741575591
1	14	14	1	30	1115.66666667	34.274257529
1	12	16	1	30	1202.66666667	37.0748838071
1	1	27	1	30	2069.33333333	50.1631670223
1	17	12	1	31	957.333333333	29.798415844
1	15	14	1	31	1073.66666667	32.5532641325
1	4	25	1	31	1910.66666667	46.5773080852
1	1	25	4	31	1952.0	49.7892451033
1	18	12	1	32	903.666666667	28.3091687601
1	15	15	1	32	1140.0	33.079667596
1	14	16	1	32	1257.0	33.5428550942
1	4	26	1	32	2034.66666667	45.3257802317
1	17	14	1	33	1102.0	29.2885172021
1	15	16	1	33	1228.33333333	32.0022070877
1	10	21	1	33	1606.66666667	38.4506520559
1	6	25	1	33	1957.0	43.2767727624
1	4	27	1	33	2053.66666667	45.9547825019
1	20	12	1	34	948.333333333	26.2077787957
1	11	21	1	34	1596.66666667	36.4239547647
1	1	31	1	34	2359.0	48.5383005984
1	13	20	1	35	1574.0	34.40587759
1	12	21	1	35	1584.33333333	36.0876278864
1	8	25	1	35	1895.33333333	40.3311982555
1	6	27	1	35	2086.66666667	43.3135290121
1	3	30	1	35	2307.0	47.5146352143
1	20	14	1	36	1079.66666667	25.6513907947
1	17	16	2	36	1213.66666667	29.1671364781
1	15	19	1	36	1499.66666667	31.4061021312
1	14	20	1	36	1536.66666667	32.1582211959
1	8	26	1	36	2031.0	40.6822422587
1	4	30	1	36	2323.66666667	45.1414328388
1	1	33	1	36	2527.0	48.8696791882
1	21	14	1	37	1099.0	26.2492716455
1	20	15	1	37	1144.33333333	26.3560668703
1	15	20	1	37	1568.33333333	31.7361335494
1	14	21	1	37	1597.0	32.4763805445
1	8	27	1	37	2079.0	40.7592197243
1	4	31	1	37	2332.66666667	44.9808305197
1	1	34	1	37	2565.33333333	47.6122341495
1	20	16	1	38	1218.66666667	26.4217886755
1	17	19	1	38	1422.66666667	29.2281755504
1	15	21	1	38	1620.0	31.5828717293
1	4	32	1	38	2505.66666667	44.359434756
1	3	33	1	38	2549.33333333	46.4708813964
1	2	34	1	38	2649.33333333	47.0669426154
1	1	35	1	38	2672.33333333	48.1220548073
1	21	16	1	39	1246.0	25.9515595111
1	6	31	1	39	2377.33333333	42.1945676123
1	3	34	1	39	2568.33333333	45.7748970439
1	2	35	1	39	2667.66666667	46.6407934571
1	8	30	1	40	2299.33333333	39.1577923638
1	4	34	1	40	2585.66666667	45.0795198783
1	3	35	1	40	2692.0	45.7766531407
1	22	16	2	41	1247.0	26.0016678185
1	12	26	2	41	1993.0	34.1214548963
1	12	27	1	41	2053.33333333	34.4629306505
1	8	31	1	41	2392.66666667	39.4496973065
1	4	35	1	41	2686.0	43.8331792416
1	21	19	1	42	1462.33333333	25.1883905898
1	20	20	1	42	1555.33333333	25.6344180352
1	14	26	1	42	1990.33333333	32.0279870151
1	9	31	1	42	2360.66666667	37.4033356539
1	8	32	1	42	2448.33333333	38.7508908943
1	6	34	1	42	2547.0	41.7770799111
1	5	35	1	42	2679.0	42.4053788731
1	4	36	1	42	2746.33333333	44.3591864098
1	1	39	1	42	2999.66666667	46.1791385705
1	20	21	1	43	1652.33333333	25.3256338626
1	15	26	1	43	1982.66666667	30.480335066
1	4	37	1	43	2834.0	44.3680014111
1	1	40	1	43	3075.33333333	45.7609052455
1	21	21	1	44	1617.0	25.0128886552
1	15	27	1	44	2092.33333333	29.9818733907
1	12	30	1	44	2255.66666667	34.2978932885
1	7	35	1	44	2680.33333333	39.4967187237
1	1	41	1	44	3129.66666667	46.3409707972
1	23	20	1	45	1552.66666667	24.795199955
1	17	26	1	45	2020.66666667	27.3019288355
1	12	31	1	45	2425.33333333	33.8251050714
1	8	35	1	45	2710.33333333	39.181676237
1	7	36	1	45	2761.0	39.5680715581
1	4	39	1	45	2920.0	43.1988640555
1	1	42	1	45	3236.66666667	45.7525205754
1	14	30	1	46	2240.66666667	30.2770456328
1	6	38	1	46	2929.0	40.722616697
1	5	39	1	46	2961.0	41.7861010993
1	20	25	1	47	1965.33333333	23.7047179145
1	15	30	1	47	2289.0	29.5121143023
1	13	32	1	47	2532.33333333	31.8328749075
1	8	37	1	47	2817.66666667	38.1183645769
1	6	39	1	47	2948.0	39.8853798686
1	20	26	1	48	1996.66666667	24.421719895
1	15	31	1	48	2340.66666667	29.6439267236
1	14	32	1	48	2496.66666667	30.4421541398
1	12	34	1	48	2582.0	33.2114056109
1	4	42	1	48	3213.33333333	42.3733043152
1	1	45	1	48	3368.66666667	45.5612819076
1	20	27	1	49	2079.66666667	24.1632023345
1	8	39	1	49	2970.0	37.3296337171
1	7	40	1	49	3089.33333333	38.3737046594
1	2	45	1	49	3459.0	43.6184400114
1	17	31	1	50	2409.0	26.4700071558
1	12	36	1	50	2806.33333333	32.535719354
1	6	42	1	50	3135.33333333	40.2498542638
1	1	47	1	50	3522.66666667	44.8134367692
1	17	32	1	51	2436.66666667	26.1618695992
1	15	34	1	51	2637.66666667	28.5976510429
1	7	42	1	51	3254.0	38.5598143884
1	23	27	1	52	2058.33333333	23.8930832772
1	15	35	1	52	2728.33333333	28.7675748198
1	14	36	1	52	2791.33333333	29.2267354098
1	8	42	1	52	3196.66666667	37.051693406
1	5	45	1	52	3429.0	40.7245529564
1	4	46	1	52	3480.0	41.4935294821
1	3	47	1	52	3645.0	42.7169691753
1	21	30	1	53	2314.0	23.2082087844
1	17	34	1	53	2641.33333333	26.4136931276
1	15	36	1	53	2737.66666667	28.6107933945
1	12	39	1	53	3000.0	32.0840657051
1	5	46	1	53	3511.66666667	39.9803536467
1	4	47	1	53	3630.66666667	41.3631453889
1	20	32	1	54	2433.0	23.0680287652
1	12	40	1	54	2995.66666667	31.7570239198
1	6	46	1	54	3594.66666667	38.596767737
1	4	48	1	54	3713.0	40.5049561239
1	17	36	1	55	2760.0	25.7970194462
1	14	39	1	55	3023.66666667	28.933762784
1	12	41	1	55	3213.66666667	30.8570154419
1	1	52	1	55	3960.33333333	43.4159328172
1	20	34	1	56	2598.33333333	22.5382083179
1	8	46	1	56	3576.66666667	35.6674660861
1	14	41	1	57	3170.33333333	28.6957370901
1	10	45	1	57	3375.33333333	33.6668502531
1	8	47	1	57	3601.66666667	35.9068966153
1	17	39	1	58	3092.33333333	24.7270097278
1	8	48	1	58	3714.33333333	35.1643598871
1	4	52	1	58	3979.33333333	39.8998534743
1	1	55	1	58	4171.0	42.5736509518
1	23	34	1	59	2650.33333333	22.5367908925
1	15	42	1	59	3235.33333333	27.1899430404
1	12	45	1	59	3486.33333333	30.9735980434
1	5	52	1	59	4012.66666667	38.6357694139
1	2	55	1	59	4053.33333333	42.1300110743
1	21	35	3	60	2665.66666667	22.6683146175
1	10	46	3	60	3525.0	33.4479932002
1	3	55	1	60	4159.0	40.6912664464
1	20	39	1	61	3064.66666667	22.1083733099
1	17	42	1	61	3193.66666667	24.6089423512
1	14	45	1	61	3422.33333333	27.653956323
1	12	47	1	61	3603.33333333	29.6317085687
1	4	55	1	61	4198.33333333	38.1987325353
1	21	39	1	62	2942.66666667	22.0387472071
1	15	45	1	62	3439.66666667	26.8609554454
1	5	55	1	62	4197.33333333	37.3663908083
1	2	58	1	62	4406.66666667	40.9320214342
1	22	39	1	63	2972.33333333	21.4086918362
1	20	41	1	63	3176.66666667	21.5236387195
1	15	46	1	63	3543.0	26.0413270151
1	14	47	1	63	3564.33333333	27.1802367227
1	6	55	1	63	4114.0	36.9246822915
1	4	57	1	63	4357.0	38.7243626745
1	1	60	1	63	4599.66666667	41.9978431557
1	23	39	1	64	3055.0	21.0112582829
1	21	41	1	64	3115.33333333	21.3242024746
1	4	58	1	64	4432.66666667	38.2766262022
1	15	48	1	65	3720.0	25.5481714518
1	8	55	1	65	4259.0	34.2007780524
1	6	57	1	65	4392.66666667	36.2423971622
1	3	60	1	65	4543.33333333	39.4048099314
1	18	46	1	66	3483.0	22.7624119949
1	17	47	1	66	3632.33333333	23.4711802876
1	4	60	1	66	4489.33333333	38.0178819602
1	20	45	1	67	3379.0	20.9698406664
1	18	47	1	67	3542.33333333	21.5454837277
1	10	55	1	67	4227.0	31.1079125657
1	8	57	1	67	4342.66666667	33.1792268784
1	7	58	1	67	4401.66666667	34.5617674489
1	14	52	1	68	3938.66666667	26.6411311448
1	20	47	1	69	3606.0	20.0902597906
1	12	55	1	69	4250.0	28.3551170231
1	20	48	1	70	3694.33333333	20.1066904115
1	8	60	1	70	4537.33333333	32.8021088231
1	17	52	1	71	3963.0	22.5587558454
1	12	57	1	71	4315.0	27.7168168693
1	15	55	1	72	4231.66666667	23.7846765321
1	13	57	1	72	4348.66666667	26.7008280562
1	12	58	1	72	4377.66666667	28.0323742079
1	15	57	1	74	4287.66666667	24.6003501871
1	12	60	1	74	4495.33333333	27.8388812163
1	21	52	1	75	3991.33333333	19.1486963299
1	15	58	1	75	4409.0	24.0614753387
1	17	57	1	76	4333.33333333	20.9808678376
1	14	60	1	76	4559.0	24.5077561758
1	17	58	1	77	4445.66666667	20.7453952159
1	15	60	1	77	4598.33333333	23.3211239464
1	21	55	1	78	4231.0	18.5403780174
1	20	57	1	79	4364.0	18.3316871251
1	21	57	1	80	4399.66666667	18.301931457
1	21	58	1	81	4557.66666667	17.8497019669
1	20	60	1	82	4576.0	17.8471913027
1	21	60	1	83	4538.66666667	17.5272279862
1	23	60	1	85	4650.0	17.4313576052
