greeter	screener	dispenser	medic	resources	throughput	time
1	33	37	1	72	2770.0	25.222232404
1	30	40	1	72	3121.0	26.7035244923
1	29	41	1	72	3180.33333333	27.0755117841
1	13	57	1	72	4360.66666667	30.3643003555
1	37	34	1	73	2622.0	23.3149452447
1	33	38	1	73	2878.0	25.4900070583
1	24	47	1	73	3573.0	28.7212373939
1	13	58	1	73	4459.33333333	30.3265535094
1	11	60	1	73	4555.33333333	30.4729983251
1	40	32	1	74	2483.66666667	22.9671560806
1	26	46	1	74	3522.33333333	27.8361981979
1	12	60	1	74	4547.0	30.4142872422
1	39	34	1	75	2585.66666667	22.8054687189
1	27	46	1	75	3493.33333333	27.4104104832
1	26	47	1	75	3536.0	27.565902046
1	13	60	1	75	4568.66666667	29.6795419992
1	40	34	1	76	2614.33333333	22.5539780166
1	35	39	1	76	3089.0	23.6598007115
1	22	52	1	76	3963.66666667	28.2908872894
1	41	34	1	77	2562.33333333	22.5027436798
1	28	47	1	77	3622.33333333	26.5690234999
1	27	47	2	77	3646.0	26.7170236666
1	20	55	1	77	4182.0	28.5660977574
1	15	60	1	77	4628.66666667	29.2169960699
1	20	57	1	79	4305.0	28.1785753787
1	17	60	1	79	4542.66666667	28.6875624208
1	40	38	1	80	2964.33333333	21.8341262649
1	35	42	2	80	3222.66666667	23.5490711597
1	26	52	1	80	3931.66666667	26.2915410987
1	20	58	1	80	4449.66666667	27.8203156596
1	41	38	1	81	2923.33333333	21.5148078144
1	40	39	1	81	2949.0	21.6223878386
1	40	40	1	82	3107.0	21.4333927013
1	39	41	1	82	3150.0	21.7065591345
1	28	52	1	82	3964.0	24.9475332018
1	22	57	2	82	4306.33333333	27.0141613934
1	40	41	1	83	3195.0	21.5152301238
1	35	46	1	83	3568.66666667	22.2843115559
1	29	52	1	83	3977.33333333	25.0601102559
1	26	55	1	83	4183.66666667	25.6798438705
1	35	47	1	84	3581.0	22.3391878966
1	37	46	1	85	3502.66666667	21.4478023993
1	26	57	1	85	4392.33333333	25.5582296447
1	29	55	1	86	4201.66666667	23.9923153794
1	28	57	1	87	4355.0	24.360728739
1	39	47	1	88	3626.0	20.1938375149
1	28	58	1	88	4469.0	23.804730117
1	26	60	1	88	4524.66666667	24.6945727138
1	40	47	1	89	3647.66666667	20.0504801361
1	35	52	1	89	3994.0	21.5322251789
1	28	60	1	90	4612.66666667	23.3909777929
1	29	60	1	91	4562.0	22.9166343173
1	35	55	1	92	4283.66666667	20.2281204072
1	39	52	1	93	3944.33333333	19.1425393145
1	40	52	1	94	3986.66666667	19.130765441
1	35	57	1	94	4381.0	20.0063271326
1	41	52	1	95	4016.33333333	19.0172293099
1	33	60	1	95	4533.0	20.7594106783
1	40	55	1	97	4140.33333333	18.848402187
1	35	60	1	97	4584.0	19.3915786295
1	39	57	1	98	4202.66666667	18.6132006071
1	39	58	1	99	4318.0	18.5632733512
1	37	60	1	99	4604.66666667	18.7616839277
1	40	58	1	100	4461.33333333	17.9977515198
1	41	58	1	101	4475.66666667	17.7929117482
1	39	60	1	101	4593.0	18.0146168462
1	40	60	1	102	4627.33333333	17.301521787
